species,b_label,b_effective_kms,star_key,teff_k,n_tau1_cm2,tau_check,beta,beta_err
Sc I,0,1e-20,F8,6000,1039943542.0144833,1.0,29.30601713571279,1.5806176953638145
Sc I,0,1e-20,A6,8000,1039943542.0144833,1.0,256.3124374929188,14.158697577362574
Sc I,0,1e-20,A0,10000,1039943542.0144833,1.0,963.8917347697122,52.44627298884718
Sc I,0,1e-20,B5,15000,1039943542.0144833,1.0,3055.6088952371347,146.73978236144325
Sc I,0,1e-20,B3,19000,1039943542.0144833,1.0,4696.293822707734,216.08509400547945
Sc I,0,1e-20,B0,30000,1039943542.0144833,1.0,11709.819160860978,517.4466392355167
Sc I,0,1e-20,O0,50000,1039943542.0144833,1.0,30267.913946032637,1337.976469020307
Sc I,1,1.0,M6,3000,301356651962.36816,1.0,0.001024668770541477,2.7438430852661817e-05
Sc I,1,1.0,K1,5000,301356651962.36816,1.0,1.2597617618012515,0.035305529370543244
Sc I,1,1.0,F8,6000,301356651962.36816,1.0,22.731110849286946,0.545028516161682
Sc I,1,1.0,A6,8000,301356651962.36816,1.0,193.39409958413682,4.421350921505428
Sc I,1,1.0,A0,10000,301356651962.36816,1.0,728.700585416504,16.304866163836994
Sc I,1,1.0,B5,15000,301356651962.36816,1.0,2410.3836353709426,50.31074040368472
Sc I,1,1.0,B3,19000,301356651962.36816,1.0,3780.584260590849,80.24504528338903
Sc I,1,1.0,B0,30000,301356651962.36816,1.0,9811.195825608454,231.43093617767718
Sc I,1,1.0,O0,50000,301356651962.36816,1.0,25746.9258264449,638.2144307183157
Sc I,10,10.0,M6,3000,2997835137046.5635,1.0,0.003540616062571145,0.00010553157751325391
Sc I,10,10.0,K1,5000,2997835137046.5635,1.0,2.6938435819249626,0.07061634483426361
Sc I,10,10.0,F8,6000,2997835137046.5635,1.0,22.591579598217653,0.5317871695559759
Sc I,10,10.0,A6,8000,2997835137046.5635,1.0,193.36059027029867,4.387921392729633
Sc I,10,10.0,A0,10000,2997835137046.5635,1.0,728.2737701123584,16.176535245478917
Sc I,10,10.0,B5,15000,2997835137046.5635,1.0,2408.774491547448,49.96116881330438
Sc I,10,10.0,B3,19000,2997835137046.5635,1.0,3778.583024332544,79.77712398745035
Sc I,10,10.0,B0,30000,2997835137046.5635,1.0,9806.78723617512,230.52418920331078
Sc I,10,10.0,O0,50000,2997835137046.5635,1.0,25736.762964031095,636.0361236863529
Sc I,100,100.0,M6,3000,29962639405453.184,0.9999999999999999,0.00682950057445843,0.00020337724146528318
Sc I,100,100.0,K1,5000,29962639405453.184,0.9999999999999999,3.267247781753476,0.08418477694505339
Sc I,100,100.0,F8,6000,29962639405453.184,0.9999999999999999,22.29042502304348,0.5205690773040942
Sc I,100,100.0,A6,8000,29962639405453.184,0.9999999999999999,192.18377843623833,4.385351667661973
Sc I,100,100.0,A0,10000,29962639405453.184,0.9999999999999999,725.744353578415,16.132546540725947
Sc I,100,100.0,B5,15000,29962639405453.184,0.9999999999999999,2409.8142327331157,49.86034482610415
Sc I,100,100.0,B3,19000,29962639405453.184,0.9999999999999999,3780.901372225787,79.78191014361522
Sc I,100,100.0,B0,30000,29962639405453.184,0.9999999999999999,9810.808179348813,230.79183760098948
Sc I,100,100.0,O0,50000,29962639405453.184,0.9999999999999999,25734.30578736305,635.7996153420396
Sc II,0,1e-20,M6,3000,64221272.42985666,0.9999999999999999,0.0003943464658418794,2.6656057123210625e-05
Sc II,0,1e-20,K1,5000,64221272.42985666,0.9999999999999999,0.17724238319674884,0.010687506424124027
Sc II,0,1e-20,F8,6000,64221272.42985666,0.9999999999999999,5.4947736136690555,0.38338554883779685
Sc II,0,1e-20,A6,8000,64221272.42985666,0.9999999999999999,66.86122142813814,4.049905916244978
Sc II,0,1e-20,A0,10000,64221272.42985666,0.9999999999999999,259.8029829151201,14.665046355507888
Sc II,0,1e-20,B5,15000,64221272.42985666,0.9999999999999999,1333.7203266961883,70.7536851997911
Sc II,0,1e-20,B3,19000,64221272.42985666,0.9999999999999999,2272.4329489253837,117.46985407036816
Sc II,0,1e-20,B0,30000,64221272.42985666,0.9999999999999999,6766.067741995225,337.54955059133823
Sc II,0,1e-20,O0,50000,64221272.42985666,0.9999999999999999,18527.525507911476,916.2937026911844
Sc II,1,1.0,M6,3000,490705432662.8866,0.9999999999999999,0.0002824999059643387,8.842128161064958e-06
Sc II,1,1.0,K1,5000,490705432662.8866,0.9999999999999999,0.12168310310634117,0.0027881305317850186
Sc II,1,1.0,F8,6000,490705432662.8866,0.9999999999999999,3.5615078734375865,0.07575019682837306
Sc II,1,1.0,A6,8000,490705432662.8866,0.9999999999999999,44.861455639820484,0.8418828243248162
Sc II,1,1.0,A0,10000,490705432662.8866,0.9999999999999999,179.28672174672715,3.242531910566072
Sc II,1,1.0,B5,15000,490705432662.8866,0.9999999999999999,944.7562084295129,17.09751299526685
Sc II,1,1.0,B3,19000,490705432662.8866,0.9999999999999999,1628.756376722801,29.852925072305627
Sc II,1,1.0,B0,30000,490705432662.8866,0.9999999999999999,4940.800415112254,93.88184782598606
Sc II,1,1.0,O0,50000,490705432662.8866,0.9999999999999999,13601.208641938709,261.747815023986
Sc II,10,10.0,M6,3000,4890771923997.768,1.0,0.00031255732607949336,9.531751286771874e-06
Sc II,10,10.0,K1,5000,4890771923997.768,1.0,0.25469822759891536,0.006632686234883378
Sc II,10,10.0,F8,6000,4890771923997.768,1.0,3.8485068918622645,0.08407118791948451
Sc II,10,10.0,A6,8000,4890771923997.768,1.0,44.844413876699946,0.8363909260968871
Sc II,10,10.0,A0,10000,4890771923997.768,1.0,179.23890462626593,3.22255581949039
Sc II,10,10.0,B5,15000,4890771923997.768,1.0,944.3833243351438,16.994626018945816
Sc II,10,10.0,B3,19000,4890771923997.768,1.0,1627.8810189290245,29.670255276122745
Sc II,10,10.0,B0,30000,4890771923997.768,1.0,4939.720612095452,93.35834105718183
Sc II,10,10.0,O0,50000,4890771923997.768,1.0,13597.918219723002,260.28723020224135
Sc II,100,100.0,M6,3000,48891449604583.62,1.0,0.000639155822011942,1.5713574153804216e-05
Sc II,100,100.0,K1,5000,48891449604583.62,1.0,0.5282830180835724,0.011276847659707715
Sc II,100,100.0,F8,6000,48891449604583.62,1.0,5.841772418691061,0.11561803822612189
Sc II,100,100.0,A6,8000,48891449604583.62,1.0,46.02791223040453,0.8602455563634722
Sc II,100,100.0,A0,10000,48891449604583.62,1.0,180.49301986983207,3.241630797377417
Sc II,100,100.0,B5,15000,48891449604583.62,1.0,941.8876762761441,16.930901553098323
Sc II,100,100.0,B3,19000,48891449604583.62,1.0,1626.4207067207278,29.622783245305598
Sc II,100,100.0,B0,30000,48891449604583.62,1.0,4944.032073878796,93.53769271292028
Sc II,100,100.0,O0,50000,48891449604583.62,1.0,13594.310285637617,260.1070368499039
Sc III,0,1e-20,M6,3000,24605105488.502968,0.9999999999999999,8.587684355818709e-17,4.794208244256613e-17
Sc III,0,1e-20,K1,5000,24605105488.502968,0.9999999999999999,2.847928473880373e-08,1.560697623476816e-08
Sc III,0,1e-20,F8,6000,24605105488.502968,0.9999999999999999,1.5864694878747776e-05,8.824101734111509e-06
Sc III,0,1e-20,A6,8000,24605105488.502968,0.9999999999999999,0.07106494941619619,0.03137032337295247
Sc III,0,1e-20,A0,10000,24605105488.502968,0.9999999999999999,7.810580339681547,4.248605363861755
Sc III,0,1e-20,B5,15000,24605105488.502968,0.9999999999999999,96.63661961946113,53.770904562117444
Sc III,0,1e-20,B3,19000,24605105488.502968,0.9999999999999999,243.21776137809263,136.0280974579765
Sc III,0,1e-20,B0,30000,24605105488.502968,0.9999999999999999,1216.6010107730808,632.4639130459475
Sc III,0,1e-20,O0,50000,24605105488.502968,0.9999999999999999,12467.806285722956,5014.35103829576
Sc III,1,1.0,M6,3000,4881073691279.64,0.9999999999999999,6.529196505560476e-17,1.1773959057022278e-17
Sc III,1,1.0,K1,5000,4881073691279.64,0.9999999999999999,2.2016037719396787e-08,4.0382840557982944e-09
Sc III,1,1.0,F8,6000,4881073691279.64,0.9999999999999999,1.2100994548115823e-05,2.1881119076592194e-06
Sc III,1,1.0,A6,8000,4881073691279.64,0.9999999999999999,0.06651970673746363,0.017075318937052657
Sc III,1,1.0,A0,10000,4881073691279.64,0.9999999999999999,6.078019189613749,1.1237360911809684
Sc III,1,1.0,B5,15000,4881073691279.64,0.9999999999999999,73.68244355024194,13.318320509127568
Sc III,1,1.0,B3,19000,4881073691279.64,0.9999999999999999,184.31407276707876,33.08407523873644
Sc III,1,1.0,B0,30000,4881073691279.64,0.9999999999999999,924.1811988529506,154.3428041403012
Sc III,1,1.0,O0,50000,4881073691279.64,0.9999999999999999,9609.108834310418,1459.3513394300994
Sc III,10,10.0,M6,3000,48532620327677.52,1.0,6.780746756241941e-17,1.2220934148788833e-17
Sc III,10,10.0,K1,5000,48532620327677.52,1.0,2.24738486945832e-08,4.100734039508773e-09
Sc III,10,10.0,F8,6000,48532620327677.52,1.0,1.1797352771552624e-05,2.0766496163512118e-06
Sc III,10,10.0,A6,8000,48532620327677.52,1.0,0.06669684458686101,0.01707070127500608
Sc III,10,10.0,A0,10000,48532620327677.52,1.0,6.084074467776901,1.113070265399216
Sc III,10,10.0,B5,15000,48532620327677.52,1.0,73.83214116972856,13.191626279256136
Sc III,10,10.0,B3,19000,48532620327677.52,1.0,184.43933461430345,32.684743380796185
Sc III,10,10.0,B0,30000,48532620327677.52,1.0,922.7195409111056,151.9398817712565
Sc III,10,10.0,O0,50000,48532620327677.52,1.0,9598.035740487376,1437.6333260231747
Sc III,100,100.0,M6,3000,485048461445191.56,1.0,5.21135519249898e-17,9.531927648089865e-18
Sc III,100,100.0,K1,5000,485048461445191.56,1.0,2.051784708765413e-08,3.6588028065404396e-09
Sc III,100,100.0,F8,6000,485048461445191.56,1.0,1.0523061141840432e-05,1.928692998391286e-06
Sc III,100,100.0,A6,8000,485048461445191.56,1.0,0.08419355409217362,0.01936442065744082
Sc III,100,100.0,A0,10000,485048461445191.56,1.0,6.691374529835326,1.262030235113777
Sc III,100,100.0,B5,15000,485048461445191.56,1.0,79.06436057435347,14.38890047880957
Sc III,100,100.0,B3,19000,485048461445191.56,1.0,188.9089878895026,33.541856635029134
Sc III,100,100.0,B0,30000,485048461445191.56,1.0,887.0812076253661,143.4733401781328
Sc III,100,100.0,O0,50000,485048461445191.56,1.0,9571.458126788588,1431.0843225359383
Ti I,0,1e-20,M6,3000,1692860075.3055367,1.0,0.00017941512861407283,8.058410448966945e-06
Ti I,0,1e-20,K1,5000,1692860075.3055367,1.0,0.29268915342020496,0.016051525010717566
Ti I,0,1e-20,F8,6000,1692860075.3055367,1.0,9.31978681564805,0.45527440980929396
Ti I,0,1e-20,A6,8000,1692860075.3055367,1.0,109.49805240029329,5.298044182774964
Ti I,0,1e-20,A0,10000,1692860075.3055367,1.0,425.0422269128902,21.91752856840505
Ti I,0,1e-20,B5,15000,1692860075.3055367,1.0,1899.3940087062745,127.01742677389544
Ti I,0,1e-20,B3,19000,1692860075.3055367,1.0,3235.699974443127,233.03966113191834
Ti I,0,1e-20,B0,30000,1692860075.3055367,1.0,9514.85526875975,766.9931289002607
Ti I,0,1e-20,O0,50000,1692860075.3055367,1.0,25991.674196600576,2158.834236096377
Ti I,1,1.0,M6,3000,730063350065.6106,1.0,0.00022305406199993232,7.614059997020914e-06
Ti I,1,1.0,K1,5000,730063350065.6106,1.0,0.3099646392835533,0.008571660664580538
Ti I,1,1.0,F8,6000,730063350065.6106,1.0,8.791508226619895,0.20810582674516032
Ti I,1,1.0,A6,8000,730063350065.6106,1.0,100.95676126336438,2.325882269648857
Ti I,1,1.0,A0,10000,730063350065.6106,1.0,391.3368307031269,9.75377943423437
Ti I,1,1.0,B5,15000,730063350065.6106,1.0,1720.5174051893193,57.48481302962727
Ti I,1,1.0,B3,19000,730063350065.6106,1.0,2929.4939182517387,107.54389984553018
Ti I,1,1.0,B0,30000,730063350065.6106,1.0,8616.090154607966,363.6769932187199
Ti I,1,1.0,O0,50000,730063350065.6106,1.0,23522.736158817246,1029.5532776866448
Ti I,10,10.0,M6,3000,7281174900880.115,1.0,0.0007426243151482837,1.8058238364353794e-05
Ti I,10,10.0,K1,5000,7281174900880.115,1.0,0.754460581466671,0.019197624772435775
Ti I,10,10.0,F8,6000,7281174900880.115,1.0,9.24068183737752,0.21940659182506017
Ti I,10,10.0,A6,8000,7281174900880.115,1.0,100.92463577764978,2.3177648644517292
Ti I,10,10.0,A0,10000,7281174900880.115,1.0,391.3409265511784,9.723645048130955
Ti I,10,10.0,B5,15000,7281174900880.115,1.0,1720.2308078689139,57.28257618356478
Ti I,10,10.0,B3,19000,7281174900880.115,1.0,2929.175956296824,107.19618926458163
Ti I,10,10.0,B0,30000,7281174900880.115,1.0,8616.261896472644,362.6026623677373
Ti I,10,10.0,O0,50000,7281174900880.115,1.0,23522.281875980785,1026.5455354421001
Ti I,100,100.0,M6,3000,72792302662349.25,1.0,0.002035193268806133,3.6453005275860815e-05
Ti I,100,100.0,K1,5000,72792302662349.25,1.0,1.434476720787506,0.03623909617281223
Ti I,100,100.0,F8,6000,72792302662349.25,1.0,11.925679056546372,0.2940130147532208
Ti I,100,100.0,A6,8000,72792302662349.25,1.0,100.83290415183825,2.296151824150573
Ti I,100,100.0,A0,10000,72792302662349.25,1.0,390.9300834071418,9.733718949136499
Ti I,100,100.0,B5,15000,72792302662349.25,1.0,1717.155943999691,57.069781038304406
Ti I,100,100.0,B3,19000,72792302662349.25,1.0,2921.115910126615,106.86047595394639
Ti I,100,100.0,B0,30000,72792302662349.25,1.0,8588.97571506774,361.3681846785855
Ti I,100,100.0,O0,50000,72792302662349.25,1.0,23517.46337950814,1026.4615341935457
Ti II,0,1e-20,M6,3000,619649268.8539016,1.0,0.0004805065397089313,3.504198183822008e-05
Ti II,0,1e-20,K1,5000,619649268.8539016,1.0,0.08745420810750473,0.005711481752879359
Ti II,0,1e-20,F8,6000,619649268.8539016,1.0,1.808602717555198,0.10380162570995909
Ti II,0,1e-20,A6,8000,619649268.8539016,1.0,50.08439233111825,2.876264418846123
Ti II,0,1e-20,A0,10000,619649268.8539016,1.0,214.8501765395504,11.00156200260833
Ti II,0,1e-20,B5,15000,619649268.8539016,1.0,1277.4504929671618,58.276032888531844
Ti II,0,1e-20,B3,19000,619649268.8539016,1.0,2319.8292733199205,100.01298309362372
Ti II,0,1e-20,B0,30000,619649268.8539016,1.0,7642.550095623264,296.09815793904374
Ti II,0,1e-20,O0,50000,619649268.8539016,1.0,22453.627178459217,820.9189143024579
Ti II,1,1.0,M6,3000,553310801805.4384,1.0,0.0003075603312631424,6.487788635333721e-06
Ti II,1,1.0,K1,5000,553310801805.4384,1.0,0.0625291612766018,0.0019746458781066283
Ti II,1,1.0,F8,6000,553310801805.4384,1.0,1.3087003441424492,0.0328215397233989
Ti II,1,1.0,A6,8000,553310801805.4384,1.0,35.18955817717956,0.6756094543243916
Ti II,1,1.0,A0,10000,553310801805.4384,1.0,156.75956293468397,2.745218226871093
Ti II,1,1.0,B5,15000,553310801805.4384,1.0,962.0705853519593,15.360714653674627
Ti II,1,1.0,B3,19000,553310801805.4384,1.0,1771.4899817423511,27.0317784135428
Ti II,1,1.0,B0,30000,553310801805.4384,1.0,5975.1994215281,83.6427748106802
Ti II,1,1.0,O0,50000,553310801805.4384,1.0,17749.343113022936,236.66877865262575
Ti II,10,10.0,M6,3000,5512138151583.626,1.0,0.00039588952787400993,9.601565447930324e-06
Ti II,10,10.0,K1,5000,5512138151583.626,1.0,0.11732987947888007,0.003300500160963877
Ti II,10,10.0,F8,6000,5512138151583.626,1.0,1.5404154666352532,0.03810442236521127
Ti II,10,10.0,A6,8000,5512138151583.626,1.0,35.20162962141291,0.670940227622844
Ti II,10,10.0,A0,10000,5512138151583.626,1.0,156.69542145228453,2.725944840664936
Ti II,10,10.0,B5,15000,5512138151583.626,1.0,961.8470041068962,15.25650722788211
Ti II,10,10.0,B3,19000,5512138151583.626,1.0,1771.5071940207943,26.854749129920112
Ti II,10,10.0,B0,30000,5512138151583.626,1.0,5974.04108536711,83.11790031256294
Ti II,10,10.0,O0,50000,5512138151583.626,1.0,17744.63263353265,235.22792027606036
Ti II,100,100.0,M6,3000,55100430432483.43,1.0,0.0004936609894566929,9.099272006733515e-06
Ti II,100,100.0,K1,5000,55100430432483.43,1.0,0.4566804386351272,0.00993855285149353
Ti II,100,100.0,F8,6000,55100430432483.43,1.0,4.420022355034263,0.0957195922354123
Ti II,100,100.0,A6,8000,55100430432483.43,1.0,36.38658837710895,0.6956976739906546
Ti II,100,100.0,A0,10000,55100430432483.43,1.0,158.60272683300684,2.7558020280527695
Ti II,100,100.0,B5,15000,55100430432483.43,1.0,963.1069778416955,15.237038114985282
Ti II,100,100.0,B3,19000,55100430432483.43,1.0,1775.3734442137727,26.80331814581794
Ti II,100,100.0,B0,30000,55100430432483.43,1.0,5890.153056228034,82.5198139581601
Ti II,100,100.0,O0,50000,55100430432483.43,1.0,17715.436827017707,234.3469176743483
Ti III,0,1e-20,M6,3000,451133883.3472716,1.0,1.158281858668937e-11,9.01883811335065e-12
Ti III,0,1e-20,K1,5000,451133883.3472716,1.0,1.2181134113769541e-09,5.778958112404095e-10
Ti III,0,1e-20,F8,6000,451133883.3472716,1.0,3.5106582810721595e-08,1.757805385006309e-08
Ti III,0,1e-20,A6,8000,451133883.3472716,1.0,0.00033851586490737874,0.00027893373079365745
Ti III,0,1e-20,A0,10000,451133883.3472716,1.0,2.8527340454932046,2.356977185638797
Ti III,0,1e-20,B5,15000,451133883.3472716,1.0,57.8735361583219,47.816162410809966
Ti III,0,1e-20,B3,19000,451133883.3472716,1.0,157.50804429814832,130.1360235499041
Ti III,0,1e-20,B0,30000,451133883.3472716,1.0,1035.3552618301444,855.4296587168589
Ti III,0,1e-20,O0,50000,451133883.3472716,1.0,3516.415750300627,2905.327847746607
Ti III,1,1.0,M6,3000,8637839976661.538,1.0,3.8960796819058477e-10,1.1590175506956251e-10
Ti III,1,1.0,K1,5000,8637839976661.538,1.0,8.597905557828044e-09,2.1485587099358196e-09
Ti III,1,1.0,F8,6000,8637839976661.538,1.0,4.592525914768579e-08,8.126069803793479e-09
Ti III,1,1.0,A6,8000,8637839976661.538,1.0,0.00017788467275751884,3.380440751778059e-05
Ti III,1,1.0,A0,10000,8637839976661.538,1.0,1.4946063252343649,0.28563330301829176
Ti III,1,1.0,B5,15000,8637839976661.538,1.0,30.32109815237966,5.7946632688326885
Ti III,1,1.0,B3,19000,8637839976661.538,1.0,82.5215808539859,15.770699429991824
Ti III,1,1.0,B0,30000,8637839976661.538,1.0,542.4429644110801,103.66633164576781
Ti III,1,1.0,O0,50000,8637839976661.538,1.0,1842.3193812748639,352.08602172653343
Ti III,10,10.0,M6,3000,86162467904697.22,1.0,3.951668546115003e-10,1.1622667483357269e-10
Ti III,10,10.0,K1,5000,86162467904697.22,1.0,8.488068796042053e-09,2.134956594361045e-09
Ti III,10,10.0,F8,6000,86162467904697.22,1.0,4.5882815512860806e-08,8.113559972342784e-09
Ti III,10,10.0,A6,8000,86162467904697.22,1.0,0.00017791918472639614,3.3530841193864754e-05
Ti III,10,10.0,A0,10000,86162467904697.22,1.0,1.4933556489353,0.28267113751420664
Ti III,10,10.0,B5,15000,86162467904697.22,1.0,30.314928483189675,5.743340898088709
Ti III,10,10.0,B3,19000,86162467904697.22,1.0,82.43150545915242,15.60014844062876
Ti III,10,10.0,B0,30000,86162467904697.22,1.0,541.7320457303217,102.48384150180662
Ti III,10,10.0,O0,50000,86162467904697.22,1.0,1841.2845867548272,348.61074923549967
Ti III,100,100.0,M6,3000,861408874710517.8,1.0,3.923809867532098e-10,1.1545327530976085e-10
Ti III,100,100.0,K1,5000,861408874710517.8,1.0,8.42722621392777e-09,2.1022170139490115e-09
Ti III,100,100.0,F8,6000,861408874710517.8,1.0,4.6259294763091385e-08,8.223632964297871e-09
Ti III,100,100.0,A6,8000,861408874710517.8,1.0,0.0001944262301779673,3.8694828652136044e-05
Ti III,100,100.0,A0,10000,861408874710517.8,1.0,1.461999642017726,0.26991220748496364
Ti III,100,100.0,B5,15000,861408874710517.8,1.0,32.475597558814044,6.36539133727272
Ti III,100,100.0,B3,19000,861408874710517.8,1.0,89.21075529755362,17.784285744439707
Ti III,100,100.0,B0,30000,861408874710517.8,1.0,527.492794589698,98.14926915677935
Ti III,100,100.0,O0,50000,861408874710517.8,1.0,1854.2172670881607,353.1344415703843
V I,0,1e-20,M6,3000,20646935.025738977,1.0,0.0003078534930394455,1.3163380735854217e-05
V I,0,1e-20,K1,5000,20646935.025738977,1.0,0.49709932346149055,0.01844203819490711
V I,0,1e-20,F8,6000,20646935.025738977,1.0,11.029528183484608,0.4373191674494947
V I,0,1e-20,A6,8000,20646935.025738977,1.0,100.96244113505792,4.5198614918570525
V I,0,1e-20,A0,10000,20646935.025738977,1.0,399.1331455634665,18.460157193616645
V I,0,1e-20,B5,15000,20646935.025738977,1.0,1764.4480004073157,91.4154849934464
V I,0,1e-20,B3,19000,20646935.025738977,1.0,2971.8544196632024,158.41230040524658
V I,0,1e-20,B0,30000,20646935.025738977,1.0,8576.16802457252,478.2614040211093
V I,0,1e-20,O0,50000,20646935.025738977,1.0,23216.86586028814,1315.1357437098538
V I,1,1.0,M6,3000,367404874745.6842,1.0,0.0003372118705700262,8.662117930458157e-06
V I,1,1.0,K1,5000,367404874745.6842,1.0,0.4840523282033286,0.010766712094616916
V I,1,1.0,F8,6000,367404874745.6842,1.0,9.217075046201213,0.16717351166747432
V I,1,1.0,A6,8000,367404874745.6842,1.0,81.09895030748916,1.4585348091346637
V I,1,1.0,A0,10000,367404874745.6842,1.0,317.1539360415463,5.716049492504638
V I,1,1.0,B5,15000,367404874745.6842,1.0,1348.6542232701627,23.862184452496663
V I,1,1.0,B3,19000,367404874745.6842,1.0,2255.5031113293476,41.06005885981253
V I,1,1.0,B0,30000,367404874745.6842,1.0,6445.163946713647,125.44657846161115
V I,1,1.0,O0,50000,367404874745.6842,1.0,17387.567041909795,346.7909218716588
V I,10,10.0,M6,3000,3650348807429.303,1.0,0.0010828238124654214,2.7528037936205838e-05
V I,10,10.0,K1,5000,3650348807429.303,1.0,0.8442133285962048,0.01835982789847482
V I,10,10.0,F8,6000,3650348807429.303,1.0,9.531109004743177,0.17203888772862982
V I,10,10.0,A6,8000,3650348807429.303,1.0,81.09977793037875,1.4538613710387622
V I,10,10.0,A0,10000,3650348807429.303,1.0,317.126768360144,5.6947866643825735
V I,10,10.0,B5,15000,3650348807429.303,1.0,1348.3342087457943,23.72838605289726
V I,10,10.0,B3,19000,3650348807429.303,1.0,2254.8398314444566,40.820809490689804
V I,10,10.0,B0,30000,3650348807429.303,1.0,6443.393113366625,124.7403664715428
V I,10,10.0,O0,50000,3650348807429.303,1.0,17382.702875035764,344.85652367981936
V I,100,100.0,M6,3000,36479824296917.36,1.0,0.001699410505688954,4.194999552100582e-05
V I,100,100.0,K1,5000,36479824296917.36,1.0,1.0608478393799223,0.021991788273159653
V I,100,100.0,F8,6000,36479824296917.36,1.0,9.783039844484035,0.1708287385511162
V I,100,100.0,A6,8000,36479824296917.36,1.0,81.55663201580813,1.4530041422418942
V I,100,100.0,A0,10000,36479824296917.36,1.0,317.08170117338824,5.683620168362081
V I,100,100.0,B5,15000,36479824296917.36,1.0,1349.2692937082686,23.782313342094803
V I,100,100.0,B3,19000,36479824296917.36,1.0,2254.697209832661,40.81624444109205
V I,100,100.0,B0,30000,36479824296917.36,1.0,6428.21591191147,124.52386405503503
V I,100,100.0,O0,50000,36479824296917.36,1.0,17375.28564500824,344.54253627481256
V II,0,1e-20,M6,3000,9074292.948449807,1.0,2.3087633254124213e-06,2.5745969374886943e-07
V II,0,1e-20,K1,5000,9074292.948449807,1.0,0.006280800779852331,0.0005856316313554573
V II,0,1e-20,F8,6000,9074292.948449807,1.0,0.1629321545109966,0.01636701022549725
V II,0,1e-20,A6,8000,9074292.948449807,1.0,6.806830535062496,0.7017731734189484
V II,0,1e-20,A0,10000,9074292.948449807,1.0,42.621777566296316,4.383635034002298
V II,0,1e-20,B5,15000,9074292.948449807,1.0,302.82653075459797,31.433024993120068
V II,0,1e-20,B3,19000,9074292.948449807,1.0,609.8583886096139,64.43971308542508
V II,0,1e-20,B0,30000,9074292.948449807,1.0,2268.4448773549443,248.29620222311516
V II,0,1e-20,O0,50000,9074292.948449807,1.0,6533.153458504134,720.8531342204243
V II,1,1.0,M6,3000,2365170649729.265,1.0,1.2777654489847473e-06,3.558290371287248e-08
V II,1,1.0,K1,5000,2365170649729.265,1.0,0.004274430467859574,0.00019132220447934528
V II,1,1.0,F8,6000,2365170649729.265,1.0,0.11274275638093553,0.005703227981899473
V II,1,1.0,A6,8000,2365170649729.265,1.0,4.013218157676152,0.11849089756541704
V II,1,1.0,A0,10000,2365170649729.265,1.0,25.795439493131187,0.9543384808418955
V II,1,1.0,B5,15000,2365170649729.265,1.0,183.97863231308028,7.112224239896372
V II,1,1.0,B3,19000,2365170649729.265,1.0,372.905752082566,15.402790245516831
V II,1,1.0,B0,30000,2365170649729.265,1.0,1399.9173683200547,63.7926178376205
V II,1,1.0,O0,50000,2365170649729.265,1.0,4046.4771307963306,188.503458846431
V II,10,10.0,M6,3000,23635044144049.664,1.0,1.1841390022713771e-06,2.9845529289178034e-08
V II,10,10.0,K1,5000,23635044144049.664,1.0,0.007107762595799946,0.00029451857455252076
V II,10,10.0,F8,6000,23635044144049.664,1.0,0.12309215871061492,0.005966732413704235
V II,10,10.0,A6,8000,23635044144049.664,1.0,4.0220997198685575,0.11877859458664951
V II,10,10.0,A0,10000,23635044144049.664,1.0,25.798511200872465,0.9532733740023052
V II,10,10.0,B5,15000,23635044144049.664,1.0,184.1741867242856,7.114825542587573
V II,10,10.0,B3,19000,23635044144049.664,1.0,373.15687007755804,15.400375425996195
V II,10,10.0,B0,30000,23635044144049.664,1.0,1399.7528212513796,63.74627055185102
V II,10,10.0,O0,50000,23635044144049.664,1.0,4046.2390747398285,188.3573205547107
V II,100,100.0,M6,3000,236333781858867.78,1.0,6.5530477999842e-07,1.6227050395835748e-08
V II,100,100.0,K1,5000,236333781858867.78,1.0,0.01252098726910869,0.00043287066691212553
V II,100,100.0,F8,6000,236333781858867.78,1.0,0.24746511524230755,0.008697419711393392
V II,100,100.0,A6,8000,236333781858867.78,1.0,4.393118790139185,0.13428930149426965
V II,100,100.0,A0,10000,236333781858867.78,1.0,26.78209112071506,0.9876708853056333
V II,100,100.0,B5,15000,236333781858867.78,1.0,189.80989399918604,7.4014871494490055
V II,100,100.0,B3,19000,236333781858867.78,1.0,378.2927228368371,15.436284957418746
V II,100,100.0,B0,30000,236333781858867.78,1.0,1391.0703143098954,62.558252895524696
V II,100,100.0,O0,50000,236333781858867.78,1.0,4047.199715544322,188.4608974193393
V III,0,1e-20,M6,3000,,,,
V III,0,1e-20,K1,5000,,,,
V III,0,1e-20,F8,6000,,,,
V III,0,1e-20,A6,8000,,,,
V III,0,1e-20,A0,10000,,,,
V III,0,1e-20,B5,15000,,,,
V III,0,1e-20,B3,19000,,,,
V III,0,1e-20,B0,30000,,,,
V III,0,1e-20,O0,50000,,,,
V III,1,1.0,M6,3000,,,,
V III,1,1.0,K1,5000,,,,
V III,1,1.0,F8,6000,,,,
V III,1,1.0,A6,8000,,,,
V III,1,1.0,A0,10000,,,,
V III,1,1.0,B5,15000,,,,
V III,1,1.0,B3,19000,,,,
V III,1,1.0,B0,30000,,,,
V III,1,1.0,O0,50000,,,,
V III,10,10.0,M6,3000,,,,
V III,10,10.0,K1,5000,,,,
V III,10,10.0,F8,6000,,,,
V III,10,10.0,A6,8000,,,,
V III,10,10.0,A0,10000,,,,
