species	b_label	b_effective_kms	star_key	teff_k	beta	beta_err	n_half_beta_cm2
Ca II	0	1e-20	F8	6000	0.975533781498136	0.2900791151211188	4512030342.17287
Ca II	0	1e-20	A6	8000	67.78145073058727	21.394231233130263	4207346282.970273
Ca II	0	1e-20	A0	10000	599.347343255361	211.84765174687413	3837410691.2281494
Ca II	0	1e-20	B5	15000	2027.3865580763595	685.5687685115381	3966323290.240283
Ca II	0	1e-20	B0	30000	6434.267696908427	2091.731781636916	4096639972.2919974
Ca II	0	1e-20	O0	50000	15632.223731010983	5009.270942575389	4148843053.7840395
Ca II	1	1.0	M6	3000	5.3476826615649405e-05	9.645586513308296e-06	364498415657.31274
Ca II	1	1.0	K1	5000	0.023207354377523012	0.004221774832855742	347590597758.70935
Ca II	1	1.0	F8	6000	0.9881098111377603	0.18030765082449096	340129495837.6359
Ca II	1	1.0	A6	8000	68.61401995126901	13.29135127886495	316079453139.9505
Ca II	1	1.0	A0	10000	606.7063416188452	131.61495328389373	288315566991.91956
Ca II	1	1.0	B5	15000	2052.2828938795583	425.9224499882282	297921833024.97
Ca II	1	1.0	B0	30000	6513.279776766283	1299.515898988207	307642983786.89374
Ca II	1	1.0	O0	50000	15824.186344908872	3112.062640465346	311599938225.1125
Ca II	10	10.0	M6	3000	0.0003875017957555935	6.913297363172621e-05	5641124378631.101
Ca II	10	10.0	K1	5000	0.07179544865628064	0.012917828273440478	4981096227875.137
Ca II	10	10.0	F8	6000	1.1239842802600153	0.20390942736696793	3671701119010.524
Ca II	10	10.0	A6	8000	68.74160745585982	13.247094939517037	3142915757491.157
Ca II	10	10.0	A0	10000	606.9508095965288	130.9670860161109	2863219529706.3086
Ca II	10	10.0	B5	15000	2053.5358000370848	423.92733074154444	2958562556145.5366
Ca II	10	10.0	B0	30000	6515.023245880952	1292.9573294976315	3054341800841.1353
Ca II	10	10.0	O0	50000	15827.745291172057	3096.2295218549366	3093511973027.331
Ca II	100	100.0	M6	3000	0.00256917348004573	0.00046954931096661133	42992996950030.125
Ca II	100	100.0	K1	5000	0.4534128725235899	0.0823708619654465	45415121434909.75
Ca II	100	100.0	F8	6000	3.5743465606441425	0.6519868030403372	42964303125520.82
Ca II	100	100.0	A6	8000	91.38247880294271	18.16706549601407	35821646140659.66
Ca II	100	100.0	A0	10000	648.7270695150748	140.54815855321598	29715622774996.02
Ca II	100	100.0	B5	15000	2110.122987212242	437.27366120422676	29850538478150.67
Ca II	100	100.0	B0	30000	6535.434401363117	1298.7091560526528	30556300472624.28
Ca II	100	100.0	O0	50000	15807.382782822118	3093.570560516785	30895654743428.3
Ca III	0	1e-20	M6	3000	5.238012103046359e-72	2.1464665275460688e-72	148901043655.27408
Ca III	0	1e-20	K1	5000	1.2325261297031577e-44	5.050336195946031e-45	148903598857.8294
Ca III	0	1e-20	F8	6000	6.298148505663434e-15	2.5761370163652656e-15	148968536195.394
Ca III	0	1e-20	A6	8000	5.21746881646955e-23	2.078615123089666e-23	150198150529.84155
Ca III	0	1e-20	A0	10000	5.4059392828555053e-17	1.8441155136521186e-17	158169481167.18777
Ca III	0	1e-20	B5	15000	0.0001245914909084629	1.3756298536363606e-05	246660826001.8559
Ca III	0	1e-20	B0	30000	1.0110534455457085	0.11285421315588291	250373864676.3947
Ca III	0	1e-20	O0	50000	38858.375376891076	4166.574464965846	266904791905.00412
Ca III	1	1.0	M6	3000	5.303887274871879e-72	1.3259819262251032e-72	8741356792152102.0
Ca III	1	1.0	K1	5000	1.2480268300097277e-44	3.1198504291812554e-45	8740393942380048.0
Ca III	1	1.0	F8	6000	6.377354184830167e-15	1.5914113175827268e-15	8718021781921025.0
Ca III	1	1.0	A6	8000	5.282986575518232e-23	1.284067738888666e-23	8375281848807083.0
Ca III	1	1.0	A0	10000	5.472961798818533e-17	1.139306692311715e-17	6315206242263838.0
Ca III	1	1.0	B5	15000	0.00012531659376543172	9.459540397302972e-06	1675631565594.4456
Ca III	1	1.0	B0	30000	1.0162883005264498	0.0788895793875312	1449218157563.8826
Ca III	1	1.0	O0	50000	39068.81072855535	2914.0021957115264	1650521045476.9207
Ca III	10	10.0	M6	3000	5.303889163982157e-72	1.3259732181159994e-72	8.755300492680413e+16
Ca III	10	10.0	K1	5000	1.248027264826636e-44	3.119829909568387e-45	8.754347894762013e+16
Ca III	10	10.0	F8	6000	6.3773583165991736e-15	1.5914008449827329e-15	8.73221404570527e+16
Ca III	10	10.0	A6	8000	5.283077529017138e-23	1.2840583992245927e-23	8.377932344393904e+16
Ca III	10	10.0	A0	10000	5.473831842119373e-17	1.1392165276915423e-17	6.320923125655932e+16
Ca III	10	10.0	B5	15000	0.00012608329836292503	8.640234662517374e-06	13642972564164.61
Ca III	10	10.0	B0	30000	1.023018595131005	0.07105934740353223	11603880852075.914
Ca III	10	10.0	O0	50000	39310.08966464357	2622.186759164345	13129950461871.553
Ca III	100	100.0	M6	3000	5.307581136811435e-72	1.3268952941532256e-72	8.756393838360855e+17
Ca III	100	100.0	K1	5000	1.2483728735216455e-44	3.120692363796951e-45	8.752926575877098e+17
Ca III	100	100.0	F8	6000	6.37837480807615e-15	1.5916556368264413e-15	8.730082931195621e+17
Ca III	100	100.0	A6	8000	5.2834820181357396e-23	1.284157731210864e-23	8.383815900813478e+17
Ca III	100	100.0	A0	10000	5.4741403953702797e-17	1.1392569220722098e-17	6.326952597979073e+17
Ca III	100	100.0	B5	15000	0.00012548121069532765	8.526194515104481e-06	136227138582884.47
Ca III	100	100.0	B0	30000	1.020621786567977	0.06985033529266363	112971557439057.58
Ca III	100	100.0	O0	50000	39491.03113903485	2583.7520410423485	129787631035422.03
Sc I	0	1e-20	M6	3000	0.001132363372777507	5.461537750907856e-05	4200995001.482937
Sc I	0	1e-20	K1	5000	1.598483001540095	0.0890910860496582	5516051557.80642
Sc I	0	1e-20	F8	6000	34.027615339758945	2.1350954351136355	6219363753.691778
Sc I	0	1e-20	A6	8000	296.5396396757678	19.156291419836904	6326902541.890647
Sc I	0	1e-20	A0	10000	1113.4974015522575	71.30116820429215	6416429771.014135
Sc I	0	1e-20	B5	15000	3486.43026906615	196.90234717874398	7271489080.563701
Sc I	0	1e-20	B0	30000	13132.025070098587	658.096755543245	8772751536.539001
Sc I	0	1e-20	O0	50000	33790.35970117922	1669.4115813932067	9228183676.059233
Sc I	1	1.0	M6	3000	0.0011921695746485402	3.497124482956417e-05	5714984670636.875
Sc I	1	1.0	K1	5000	1.66840015094017	0.05734844832833331	1094660248039.2382
Sc I	1	1.0	F8	6000	34.43870402962401	1.3310316722724858	559532330038.1036
Sc I	1	1.0	A6	8000	300.18237493850694	11.950983405847591	514589268910.6373
Sc I	1	1.0	A0	10000	1127.1763687742439	44.481714810372594	521433961455.7435
Sc I	1	1.0	B5	15000	3529.295437647263	122.81806793106773	631738810013.1979
Sc I	1	1.0	B0	30000	13293.86708949025	409.97705130236807	905647684197.2782
Sc I	1	1.0	O0	50000	34207.01419796155	1039.4688174911846	1012862049157.1605
Sc I	10	10.0	M6	3000	0.00448478533839117	0.00016306853048245169	13608218097545.287
Sc I	10	10.0	K1	5000	3.7618300798297706	0.14410489686584377	7501082892900.95
Sc I	10	10.0	F8	6000	34.24536857594554	1.3073783416228348	5553193562155.918
Sc I	10	10.0	A6	8000	300.4122694877845	11.893095389921422	5103853248760.18
Sc I	10	10.0	A0	10000	1127.6190822714314	44.24944758526702	5170902053687.409
Sc I	10	10.0	B5	15000	3529.981466501206	122.16113495013819	6263034402956.39
Sc I	10	10.0	B0	30000	13296.725869452473	408.09327297288985	8976313512554.328
Sc I	10	10.0	O0	50000	34214.52957069562	1034.9695793104468	10037374376300.75
Sc I	100	100.0	M6	3000	0.009759902100418974	0.00040621428605432455	68027088365945.81
Sc I	100	100.0	K1	5000	4.874325495629119	0.19405918260638588	57898359312103.15
Sc I	100	100.0	F8	6000	33.88986287554204	1.2914955354295587	54487425778242.875
Sc I	100	100.0	A6	8000	298.7068599322233	11.810860732557181	50976594805391.336
Sc I	100	100.0	A0	10000	1123.7679188482605	44.02474017880293	51683266726449.16
Sc I	100	100.0	B5	15000	3530.418299907833	121.93096356254009	62676959241021.97
Sc I	100	100.0	B0	30000	13302.386836781097	408.2444603492544	89715853605567.64
Sc I	100	100.0	O0	50000	34213.71544722185	1034.4843227847907	100277066068607.05
Sc II	0	1e-20	M6	3000	0.00039852851688332606	2.7252663148943046e-05	5359858959.937507
Sc II	0	1e-20	K1	5000	0.17891337413786876	0.010902723400823693	6267650609.376192
Sc II	0	1e-20	F8	6000	5.55022767411641	0.3920112280817472	5802360559.711017
Sc II	0	1e-20	A6	8000	67.45767247214518	4.132837889863093	6833685636.10552
Sc II	0	1e-20	A0	10000	261.975132810771	14.955334358617748	7550283305.510425
Sc II	0	1e-20	B5	15000	1344.2292929680725	72.10369996651956	8318691941.56691
Sc II	0	1e-20	B0	30000	6815.4242706336145	343.4966180650769	9463028729.410532
Sc II	0	1e-20	O0	50000	18660.848400491905	932.1599449461688	9682070580.703615
Sc II	1	1.0	M6	3000	0.00040364845586898443	1.694731196731119e-05	1085944890062.6924
Sc II	1	1.0	K1	5000	0.18150399643977372	0.006797540249505993	930894757487.9166
Sc II	1	1.0	F8	6000	5.619530075637965	0.24410974952645498	798462769652.4031
Sc II	1	1.0	A6	8000	68.29374647073189	2.5737013258841372	883002363446.1509
Sc II	1	1.0	A0	10000	265.22097909865835	9.31349820808718	970585295355.4032
Sc II	1	1.0	B5	15000	1360.8794501522173	44.903499424905895	1069174574048.878
Sc II	1	1.0	B0	30000	6899.809319812324	213.93306193911872	1211179799615.2188
Sc II	1	1.0	O0	50000	18891.88548930906	580.5674257989792	1239850526300.5696
Sc II	10	10.0	M6	3000	0.0004381519538229619	1.8088398938763596e-05	11655133888686.732
Sc II	10	10.0	K1	5000	0.3631265477732189	0.015641634881335024	10761041038546.004
Sc II	10	10.0	F8	6000	6.0063001324474685	0.2638525363043721	8204999630394.276
Sc II	10	10.0	A6	8000	68.2944317360988	2.5629628704457628	8789759431458.598
Sc II	10	10.0	A0	10000	265.2578051836808	9.277966315840738	9659604391837.102
Sc II	10	10.0	B5	15000	1360.997803511602	44.74299765854906	10635548184324.617
Sc II	10	10.0	B0	30000	6901.123686803276	213.15718635760774	12048614103556.229
Sc II	10	10.0	O0	50000	18895.075033951405	578.452947169643	12333191556363.467
Sc II	100	100.0	M6	3000	0.0009746053476341472	4.798349776223402e-05	86839456357376.95
Sc II	100	100.0	K1	5000	0.8616433825260352	0.04404558604779546	72911037659064.72
Sc II	100	100.0	F8	6000	9.186148686796198	0.3974985467573821	80150465657890.39
Sc II	100	100.0	A6	8000	69.70149042758251	2.600992357925096	89431300515704.17
Sc II	100	100.0	A0	10000	266.6037967961582	9.290116775844849	97213333958546.5
Sc II	100	100.0	B5	15000	1358.228397360392	44.69389888382385	106081997005357.56
Sc II	100	100.0	B0	30000	6904.704724495879	213.0443775718237	120629813946794.36
Sc II	100	100.0	O0	50000	18890.992676262515	578.0516931904342	123260203094016.14
Sc III	0	1e-20	M6	3000	1.1271502257387112e-16	7.992082632398816e-17	74684460209.20406
Sc III	0	1e-20	K1	5000	3.7528719556254594e-08	2.610679520845765e-08	73666641084.25873
Sc III	0	1e-20	F8	6000	2.0839233380629117e-05	1.4719398998540544e-05	74480729073.97731
Sc III	0	1e-20	A6	8000	0.09838235987689622	0.058323584614038276	62094481504.988045
Sc III	0	1e-20	A0	10000	10.308850824003262	7.117919293657161	73262783316.66493
Sc III	0	1e-20	B5	15000	126.92502880996533	89.68775131182055	74507684433.80127
Sc III	0	1e-20	B0	30000	1581.2183092067617	1052.8721426662212	78288567611.4674
Sc III	0	1e-20	O0	50000	14987.503524724309	7129.483727607805	118417239830.92387
Sc III	1	1.0	M6	3000	1.1410317847701472e-16	4.900014847221905e-17	6231939062424.788
Sc III	1	1.0	K1	5000	3.798977375450031e-08	1.600379267336037e-08	6410922380324.629
Sc III	1	1.0	F8	6000	2.109462242145566e-05	9.023213117101377e-06	6266287999580.265
Sc III	1	1.0	A6	8000	0.09959785377338673	0.035680008968420024	9474428017142.96
Sc III	1	1.0	A0	10000	10.435382496164427	4.363093175962386	6485207792444.619
Sc III	1	1.0	B5	15000	128.48190396371902	54.981371214815965	6262240360634.06
Sc III	1	1.0	B0	30000	1600.600281795898	645.458214746488	6350432684276.893
Sc III	1	1.0	O0	50000	15170.581367380242	4375.220246381646	7813248267239.574
Sc III	10	10.0	M6	3000	1.191011883067383e-16	5.202681935129925e-17	61177057808634.44
Sc III	10	10.0	K1	5000	3.8719651090905736e-08	1.6267947611424807e-08	63940328114255.3
Sc III	10	10.0	F8	6000	2.0714592827404203e-05	8.811569684450774e-06	61333892273471.33
Sc III	10	10.0	A6	8000	0.099886044872354	0.03563742092324071	94139461491305.25
Sc III	10	10.0	A0	10000	10.453771182439272	4.344263657233998	64366555175888.945
Sc III	10	10.0	B5	15000	128.81298553146436	54.77833233595487	62188748662042.41
Sc III	10	10.0	B0	30000	1600.2568139179702	641.1529394511474	62948368305073.37
Sc III	10	10.0	O0	50000	15174.043249349916	4344.4396389790045	77394242831595.27
Sc III	100	100.0	M6	3000	9.190901314122536e-17	4.066177273966899e-17	607350946703784.0
Sc III	100	100.0	K1	5000	3.58963377905126e-08	1.527886184572955e-08	618588547850192.4
Sc III	100	100.0	F8	6000	1.8135309142385656e-05	7.61550046775021e-06	639974600060826.2
Sc III	100	100.0	A6	8000	0.12611665459226531	0.04707594600881481	925448834146588.2
Sc III	100	100.0	A0	10000	11.325098790448857	4.7242687788079545	665314882055707.2
Sc III	100	100.0	B5	15000	136.90523361681457	58.44385198782447	631544452642066.6
Sc III	100	100.0	B0	30000	1547.221684449373	616.6442774953905	621589015721662.4
Sc III	100	100.0	O0	50000	15143.770959605632	4335.167137752501	771818152350994.0
Ti I	0	1e-20	M6	3000	0.0002335140768741088	1.3369032472683187e-05	5449702131.48283
Ti I	0	1e-20	K1	5000	0.36523208534003176	0.023780389452221055	6596923817.6431465
Ti I	0	1e-20	F8	6000	11.362669126477691	0.6448042428382714	7432370318.927931
Ti I	0	1e-20	A6	8000	131.67641187960803	7.350738066041489	8057015226.080066
Ti I	0	1e-20	A0	10000	506.27626436055647	29.781915901438573	8591738002.744822
Ti I	0	1e-20	B5	15000	2233.937805481605	168.25239408728478	9419211737.642225
Ti I	0	1e-20	B0	30000	11028.683003077742	986.3600585094224	10574027271.74479
Ti I	0	1e-20	O0	50000	30055.67277950469	2761.5068330612507	10782827871.439434
Ti I	1	1.0	M6	3000	0.0002491082660049351	8.686305874042628e-06	9233238410394.82
Ti I	1	1.0	K1	5000	0.3830606521698948	0.014885936323258592	3561656112150.9434
Ti I	1	1.0	F8	6000	11.500905388600255	0.39947738529136806	2332226094695.227
Ti I	1	1.0	A6	8000	133.31832254164888	4.553199306545246	2163506805879.7925
Ti I	1	1.0	A0	10000	512.589638743569	18.44479599822094	2242444718105.0923
Ti I	1	1.0	B5	15000	2261.7774086580225	104.1758009983093	2212710196010.5205
Ti I	1	1.0	B0	30000	11166.139553386733	610.4786281973226	2385851775965.2627
Ti I	1	1.0	O0	50000	30430.187105539153	1709.103531502151	2411205216893.9004
Ti I	10	10.0	M6	3000	0.0008300972240991631	2.0353499354932336e-05	86030104452804.56
Ti I	10	10.0	K1	5000	0.9066279421619055	0.029996650133079287	41892671414853.18
Ti I	10	10.0	F8	6000	11.992459838451591	0.4146087970206471	24210677941505.83
Ti I	10	10.0	A6	8000	133.2902611243311	4.541738005831691	21562606441317.387
Ti I	10	10.0	A0	10000	512.626210210794	18.40298985411838	22354208372526.64
Ti I	10	10.0	B5	15000	2261.6916005700295	103.9126001267083	22049569046252.426
Ti I	10	10.0	B0	30000	11167.672276793972	609.0275897082447	23775340253718.832
Ti I	10	10.0	O0	50000	30433.073946894157	1705.0317045490756	24028370440982.895
Ti I	100	100.0	M6	3000	0.0024957511596220405	5.3097310571327834e-05	338764624722173.5
Ti I	100	100.0	K1	5000	1.8490804562293346	0.07406645207547151	241937959333149.8
Ti I	100	100.0	F8	6000	15.784311723279643	0.5896776001113815	212347617281672.66
Ti I	100	100.0	A6	8000	133.2528413469911	4.510328109972048	214990934655428.6
Ti I	100	100.0	A0	10000	512.2004594009123	18.43225292129775	223218894122028.22
Ti I	100	100.0	B5	15000	2258.1429451480726	103.73806372171886	220191326513222.03
Ti I	100	100.0	B0	30000	11134.789738860374	605.7360122643219	237532450790453.72
Ti I	100	100.0	O0	50000	30426.85313175725	1704.3727363244122	240225044802377.0
Ti II	0	1e-20	M6	3000	0.000516615750189956	4.1093548424189425e-05	7525958092.158279
Ti II	0	1e-20	K1	5000	0.0934604554788083	0.006607937124080575	8457157801.986266
Ti II	0	1e-20	F8	6000	1.9267853022390973	0.11890350651353265	8956624951.510338
Ti II	0	1e-20	A6	8000	53.336600789796734	3.3267264404040358	9149496882.682213
Ti II	0	1e-20	A0	10000	227.77974870344173	12.688702340170046	10285411898.44503
Ti II	0	1e-20	B5	15000	1347.7284722244506	66.94524631710287	11823753632.947412
Ti II	0	1e-20	B0	30000	8011.427154776104	338.41023457826395	14481167966.13601
Ti II	0	1e-20	O0	50000	23485.771376412402	936.2729536893578	15627694976.117905
Ti II	1	1.0	M6	3000	0.0005233381223780026	2.5619703206152596e-05	744494050790.441
Ti II	1	1.0	K1	5000	0.09474400199290053	0.004115890578754418	1034764392774.987
Ti II	1	1.0	F8	6000	1.950765009137156	0.07403967099146196	1065411702276.3776
Ti II	1	1.0	A6	8000	53.995559545946634	2.0730190982809473	971673045102.5724
Ti II	1	1.0	A0	10000	230.59368672149768	7.906358801545606	1115672536072.3994
Ti II	1	1.0	B5	15000	1364.374504937231	41.712434224608955	1275826706032.5356
Ti II	1	1.0	B0	30000	8110.35059723194	210.84836360790626	1531841294659.4912
Ti II	1	1.0	O0	50000	23775.60915003159	583.3450804084863	1622990531241.4827
Ti II	10	10.0	M6	3000	0.0006395746323778268	3.108086519375065e-05	8383486376326.719
Ti II	10	10.0	K1	5000	0.16444467240472255	0.006640952286521303	13478338623390.432
Ti II	10	10.0	F8	6000	2.2419133710680943	0.08539870573386282	11514464781209.723
Ti II	10	10.0	A6	8000	54.04186280409363	2.0659264508394477	9663594629346.0
Ti II	10	10.0	A0	10000	230.63833454285356	7.875172582628208	11089383102419.38
Ti II	10	10.0	B5	15000	1364.7484416134682	41.544417067183964	12681916363466.36
Ti II	10	10.0	B0	30000	8112.51455799014	210.0097452953442	15223267012387.79
Ti II	10	10.0	O0	50000	23780.0518964754	580.9996674623984	16127738238292.957
Ti II	100	100.0	M6	3000	0.0008746413628565712	4.4427007700652805e-05	67969448937946.61
Ti II	100	100.0	K1	5000	0.7086887100497572	0.03012697184978154	91815067670287.19
Ti II	100	100.0	F8	6000	6.708851171270677	0.27394244524278416	98488272986831.28
Ti II	100	100.0	A6	8000	55.540655597993364	2.115563164653404	98339774742774.69
Ti II	100	100.0	A0	10000	232.94327363191832	7.932093496175727	111696019641980.69
Ti II	100	100.0	B5	15000	1366.4354579271203	41.56297544590954	126796477962774.7
Ti II	100	100.0	B0	30000	8024.979375064785	209.9397599221456	149747940326767.2
Ti II	100	100.0	O0	50000	23742.66402889914	579.281536821495	161188381064658.8
Ti III	0	1e-20	M6	3000	1.1591360145530278e-11	9.030911884904774e-12	553229673586.1272
Ti III	0	1e-20	K1	5000	1.2373491682590655e-09	5.990764845638239e-10	34146879661.046165
Ti III	0	1e-20	F8	6000	3.553948453928466e-08	1.793400996627047e-08	39684846400.823944
Ti III	0	1e-20	A6	8000	0.0003405861862555864	0.00028240746602222193	64317622372.19212
Ti III	0	1e-20	A0	10000	2.870075295723884	2.3863298613020416	64482214047.732704
Ti III	0	1e-20	B5	15000	58.22533775268426	48.411642212333405	64482298405.31385
Ti III	0	1e-20	B0	30000	1041.6489715882658	866.0827738500496	64482327844.237595
Ti III	0	1e-20	O0	50000	3537.7913096353104	2941.5094224048144	64482330780.90052
Ti III	1	1.0	M6	3000	3.896079720914591e-10	1.1590175757578377e-10	6.648263114307665e+20
Ti III	1	1.0	K1	5000	8.599957719247329e-09	2.1485598030472364e-09	5.762291210283355e+20
Ti III	1	1.0	F8	6000	5.4872470186072374e-08	1.2172159235917267e-08	1.5672071612260092e+19
Ti III	1	1.0	A6	8000	0.0003448799565080241	0.00017249159696278813	9067012874296.992
Ti III	1	1.0	A0	10000	2.9057111292884694	1.4575459193282054	9026425279050.553
Ti III	1	1.0	B5	15000	58.948280842325666	29.569337175119152	9026405164240.1
Ti III	1	1.0	B0	30000	1054.5823725901664	528.9945085710764	9026398103584.016
Ti III	1	1.0	O0	50000	3581.7176700216805	1796.6440683981486	9026398055084.832
Ti III	10	10.0	M6	3000	3.951668585404475e-10	1.1622667731840116e-10	6.702456068425009e+21
Ti III	10	10.0	K1	5000	8.490118661655336e-09	2.1349576688072804e-09	5.796000377310651e+21
Ti III	10	10.0	F8	6000	5.4834054294061104e-08	1.2135606133040003e-08	1.5753737853089972e+20
Ti III	10	10.0	A6	8000	0.0003451076530620077	0.00017210587468565033	90374589654873.31
Ti III	10	10.0	A0	10000	2.9058159388344023	1.4533752814387086	89911696275736.47
Ti III	10	10.0	B5	15000	58.97167466716997	29.495458552291193	89951080650048.55
Ti III	10	10.0	B0	30000	1054.314682292428	527.3275447662795	89884790481656.48
Ti III	10	10.0	O0	50000	3582.5490743797995	1791.8544820994225	89922839019642.39
Ti III	100	100.0	M6	3000	3.9238099062672524e-10	1.1545327776910165e-10	6.723303590791632e+22
Ti III	100	100.0	K1	5000	8.429101159846762e-09	2.1022179565721865e-09	5.730392299918972e+22
Ti III	100	100.0	F8	6000	5.4806853772241816e-08	1.1950369570099869e-08	1.7363020588267725e+21
Ti III	100	100.0	A6	8000	0.00036969987677488325	0.0001843367024175726	933650943586896.2
Ti III	100	100.0	A0	10000	2.867368963794733	1.4337250336063445	887674607038987.9
Ti III	100	100.0	B5	15000	62.38106616470966	31.191525139981024	917919039351932.1
Ti III	100	100.0	B0	30000	1032.594220178007	516.3138372168388	890374952102283.2
Ti III	100	100.0	O0	50000	3599.6657676048376	1799.8908956715045	902236016360361.8
V I	0	1e-20	M6	3000	0.0003089034734615109	1.3268828639832412e-05	5844275682.41561
V I	0	1e-20	K1	5000	0.4985809919501785	0.018559771014013644	6781729269.656372
V I	0	1e-20	F8	6000	11.056967769281629	0.4393774421397261	7949267274.234453
V I	0	1e-20	A6	8000	101.19939515575994	4.540887909683844	8355424700.65313
V I	0	1e-20	A0	10000	400.04174956264075	18.545686138068454	8603208603.687162
V I	0	1e-20	B5	15000	1768.2742900250043	91.84067424848486	8984417795.252256
V I	0	1e-20	B0	30000	8593.90465625942	480.443205452895	9448848812.713924
V I	0	1e-20	O0	50000	23264.505050357056	1321.1131707195302	9524533422.61819
V I	1	1.0	M6	3000	0.0003542954477674135	9.340574879360397e-06	7857932680392.953
V I	1	1.0	K1	5000	0.525960861496939	0.012014680387545787	5925521905914.265
V I	1	1.0	F8	6000	11.194526025767518	0.2738484139863705	2358596930080.443
V I	1	1.0	A6	8000	102.45380752646192	2.8328329119735933	1811160315328.54
V I	1	1.0	A0	10000	404.9958452950299	11.571868646780006	1683594830652.6433
V I	1	1.0	B5	15000	1790.1227171258963	57.345244656161825	1338212855883.7239
V I	1	1.0	B0	30000	8699.97581359653	299.9779059089287	1224343276182.705
V I	1	1.0	O0	50000	23551.59348122093	824.8554478828902	1201346202843.843
V I	10	10.0	M6	3000	0.0011311921076031205	2.948242341890494e-05	87199815480225.77
V I	10	10.0	K1	5000	0.9344391236246519	0.0218687828811917	54458022382307.45
V I	10	10.0	F8	6000	11.606246437463554	0.29078214714309225	22849656645979.117
V I	10	10.0	A6	8000	102.4707535705461	2.817713914857403	18002776598027.53
V I	10	10.0	A0	10000	405.05950308651785	11.510459771317338	16721193563889.4
V I	10	10.0	B5	15000	1790.3965933729862	56.99954418029066	13272977126791.305
V I	10	10.0	B0	30000	8701.72737079593	298.179755660531	12134703046189.762
V I	10	10.0	O0	50000	23556.57526789993	819.9300152904684	11905226555499.102
V I	100	100.0	M6	3000	0.0018201295653412592	4.604426904242571e-05	663083553953621.6
V I	100	100.0	K1	5000	1.2535439738989498	0.03166216718660637	374043872170080.75
V I	100	100.0	F8	6000	12.281122151200341	0.32670077951978205	199168506403650.78
V I	100	100.0	A6	8000	103.16963481985735	2.8467369148700796	177751068388842.5
V I	100	100.0	A0	10000	405.07094039333055	11.499430557391605	166895595730645.16
V I	100	100.0	B5	15000	1791.135318394213	56.948161499066394	132888084684500.12
V I	100	100.0	B0	30000	8678.291977048511	296.7435396920659	121604225443650.25
V I	100	100.0	O0	50000	23549.132504896737	819.1882060750984	118901377091629.97
V II	0	1e-20	M6	3000	2.312489299223864e-06	2.582938026197038e-07	4877482778.480598
V II	0	1e-20	K1	5000	0.0062908921855107545	0.0005875284860553115	4903075781.373632
V II	0	1e-20	F8	6000	0.16319186906267497	0.016419487863634567	4943151218.238404
V II	0	1e-20	A6	8000	6.817379107016945	0.7039664796605198	5119600374.776243
V II	0	1e-20	A0	10000	42.6858501312441	4.396421370877505	5314750950.67652
V II	0	1e-20	B5	15000	303.2792667367206	31.523311994325333	5350025865.634015
V II	0	1e-20	B0	30000	2271.759418880307	248.9646262851283	5495515661.607709
V II	0	1e-20	O0	50000	6542.6668238489	722.774043114061	5517206485.267884
V II	1	1.0	M6	3000	2.3421878525201754e-06	1.6030583601321045e-07	2732112316336.6577
V II	1	1.0	K1	5000	0.006423952211308267	0.0003677366319300902	4556708799007.032
V II	1	1.0	F8	6000	0.16528379465787119	0.010189192475972417	5038598156049.434
V II	1	1.0	A6	8000	6.902860904747245	0.4368691629437527	3112854746362.2666
V II	1	1.0	A0	10000	43.22110947034946	2.7273364609722934	3292885030222.559
V II	1	1.0	B5	15000	307.082341292768	19.55414435550672	3320261141177.4927
V II	1	1.0	B0	30000	2300.247493887101	154.3903638075323	3439036017643.368
V II	1	1.0	O0	50000	6624.713631960311	448.19416996152705	3468632917378.0044
V II	10	10.0	M6	3000	2.195115817315775e-06	1.4709610094577041e-07	26771236707304.01
V II	10	10.0	K1	5000	0.010745243597872524	0.0006748352783841519	43891178985408.945
V II	10	10.0	F8	6000	0.17877137969599904	0.011095042044275302	51928165716172.87
V II	10	10.0	A6	8000	6.914917027778278	0.43725658306670223	31138914549205.96
V II	10	10.0	A0	10000	43.2292663011404	2.725893340186893	32899925886759.723
V II	10	10.0	B5	15000	307.37054648441506	19.559571851930848	33188314248663.12
V II	10	10.0	B0	30000	2300.1846644523007	154.29090486417823	34358197232900.906
V II	10	10.0	O0	50000	6624.9296364236625	447.9225496911677	34653644668421.19
V II	100	100.0	M6	3000	1.2240022780230273e-06	8.036017759476853e-08	264541095982962.3
V II	100	100.0	K1	5000	0.02118605572460076	0.001646078653963158	319947594324013.4
V II	100	100.0	F8	6000	0.40492058142520054	0.03061587161416476	347038001316183.94
V II	100	100.0	A6	8000	7.463172787044677	0.4697940431883158	319423906529086.2
V II	100	100.0	A0	10000	44.641993408614695	2.815925702022999	332850493297455.8
V II	100	100.0	B5	15000	315.5911999472466	20.1153645753339	334606205737002.7
V II	100	100.0	B0	30000	2289.355503499493	152.9941381169648	342306838158390.5
V II	100	100.0	O0	50000	6626.149904188219	448.02682364997287	346556919629722.9
V III	0	1e-20	M6	3000			
V III	0	1e-20	K1	5000			
V III	0	1e-20	F8	6000			
V III	0	1e-20	A6	8000			
V III	0	1e-20	A0	10000			
V III	0	1e-20	B5	15000			
V III	0	1e-20	B0	30000			
V III	0	1e-20	O0	50000			
V III	1	1.0	M6	3000			
V III	1	1.0	K1	5000			
V III	1	1.0	F8	6000			
V III	1	1.0	A6	8000			
V III	1	1.0	A0	10000			
